292;47;0;91;351;72;0;0.00;0;0.00;0.00;95
292;47;0;91;351;72;0;0.00;0;0.00;0.00;95
292;47;0;91;351;72;0;0.00;0;0.00;0.00;92
292;47;0;91;351;72;0;0.00;0;0.00;0.00;92
292;47;0;91;351;72;0;0.00;0;0.00;0.00;92
292;47;0;91;351;72;0;0.00;0;0.00;0.00;92
292;47;0;91;351;72;0;0.00;0;0.00;0.00;92
292;47;0;91;351;72;0;0.00;0;0.00;0.00;92
292;47;0;91;351;72;0;0.00;0;0.00;0.00;92
292;47;0;91;351;72;0;0.00;0;0.00;0.00;92
292;47;0;91;351;72;0;0.00;0;0.00;0.00;92
292;47;0;91;351;72;0;0.00;0;0.00;0.00;92
292;47;0;91;351;72;0;0.00;0;0.00;0.00;92
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;72;0;0.00;0;0.00;0.00;97
292;47;0;91;351;73;0;0.00;0;0.00;0.00;99
292;47;0;91;351;73;0;0.00;0;0.00;0.00;99
292;47;0;91;351;73;0;0.00;0;0.00;0.00;99
292;47;0;91;351;73;0;0.00;0;0.00;0.00;99
292;47;0;91;351;73;0;0.00;0;0.00;0.00;99
292;47;0;91;351;73;0;0.00;0;0.00;0.00;99
292;47;0;91;351;73;0;0.00;0;0.00;0.00;99
